"MOD","PROJ","CTY","YRS","Val"
"OECD","SSP3","PHL","2030",1593.57
"OECD","SSP3","PHL","2031",1685.39
"OECD","SSP3","PHL","2032",1775.98
"OECD","SSP3","PHL","2033",1861.55
"OECD","SSP3","PHL","2034",1944.81
"OECD","SSP3","PHL","2035",2025.78
"OECD","SSP3","PHL","2036",2104.7
"OECD","SSP3","PHL","2037",2181.52
"OECD","SSP3","PHL","2038",2256.31
"OECD","SSP3","PHL","2039",2329.12
"OECD","SSP3","PHL","2040",2399.94
"OECD","SSP3","PHL","2041",2468.79
"OECD","SSP3","PHL","2042",2536.01
"OECD","SSP3","PHL","2043",2601.92
"OECD","SSP3","PHL","2044",2666.88
"OECD","SSP3","PHL","2045",2731.24
"OECD","SSP3","PHL","2046",2795.38
"OECD","SSP3","PHL","2047",2859.36
"OECD","SSP3","PHL","2048",2923.24
"OECD","SSP3","PHL","2049",2987.04
"OECD","SSP3","PHL","2050",3050.79
"OECD","SSP3","PNG","2005",16.7026
"OECD","SSP3","PNG","2006",17.1263
"OECD","SSP3","PNG","2007",18.4648
"OECD","SSP3","PNG","2008",18.4105
"OECD","SSP3","PNG","2009",19.6622
"OECD","SSP3","PNG","2010",21.6538
"OECD","SSP3","PNG","2011",21.8935
"OECD","SSP3","PNG","2012",22.913
"OECD","SSP3","PNG","2013",23.7894
"OECD","SSP3","PNG","2014",27.0117
"OECD","SSP3","PNG","2015",28.7874
"OECD","SSP3","PNG","2016",30.3687
"OECD","SSP3","PNG","2017",31.442
"OECD","SSP3","PNG","2018",31.3543
"OECD","SSP3","PNG","2019",32.7591
"OECD","SSP3","PNG","2020",31.7217
"OECD","SSP3","PNG","2021",31.7436
"OECD","SSP3","PNG","2022",33.124
"OECD","SSP3","PNG","2023",34.1335
"OECD","SSP3","PNG","2024",35.8533
"OECD","SSP3","PNG","2025",36.966
"OECD","SSP3","PNG","2026",38.119
"OECD","SSP3","PNG","2027",39.2796
"OECD","SSP3","PNG","2028",40.5815
"OECD","SSP3","PNG","2029",42.0179
"OECD","SSP3","PNG","2030",43.5888
"OECD","SSP3","PNG","2031",45.3396
"OECD","SSP3","PNG","2032",47.1836
"OECD","SSP3","PNG","2033",49.1566
"OECD","SSP3","PNG","2034",51.1648
"OECD","SSP3","PNG","2035",53.1978
"OECD","SSP3","PNG","2036",55.2811
"OECD","SSP3","PNG","2037",57.391
"OECD","SSP3","PNG","2038",59.527
"OECD","SSP3","PNG","2039",61.68
"OECD","SSP3","PNG","2040",63.8396
"OECD","SSP3","PNG","2041",65.9937
"OECD","SSP3","PNG","2042",68.1436
"OECD","SSP3","PNG","2043",70.2938
"OECD","SSP3","PNG","2044",72.4521
"OECD","SSP3","PNG","2045",74.6304
"OECD","SSP3","PNG","2046",76.8451
"OECD","SSP3","PNG","2047",79.0967
"OECD","SSP3","PNG","2048",81.3874
"OECD","SSP3","PNG","2049",83.7198
"OECD","SSP3","PNG","2050",86.0949
"OECD","SSP3","POL","2005",696.53
"OECD","SSP3","POL","2006",739.751
"OECD","SSP3","POL","2007",792.043
"OECD","SSP3","POL","2008",824.719
"OECD","SSP3","POL","2009",846.258
"OECD","SSP3","POL","2010",872.27
"OECD","SSP3","POL","2011",916.609
"OECD","SSP3","POL","2012",931.789
"OECD","SSP3","POL","2013",939.695
"OECD","SSP3","POL","2014",975.011
"OECD","SSP3","POL","2015",1016.83
"OECD","SSP3","POL","2016",1048.45
"OECD","SSP3","POL","2017",1103.07
"OECD","SSP3","POL","2018",1167.79
"OECD","SSP3","POL","2019",1218.99
"OECD","SSP3","POL","2020",1194.22
"OECD","SSP3","POL","2021",1275.89
"OECD","SSP3","POL","2022",1346.85
"OECD","SSP3","POL","2023",1352.44
"OECD","SSP3","POL","2024",1387.3
"OECD","SSP3","POL","2025",1427.74
"OECD","SSP3","POL","2026",1482.67
"OECD","SSP3","POL","2027",1536.99
"OECD","SSP3","POL","2028",1585.29
"OECD","SSP3","POL","2029",1629.19
"OECD","SSP3","POL","2030",1668.7
"OECD","SSP3","POL","2031",1702.74
"OECD","SSP3","POL","2032",1733.97
"OECD","SSP3","POL","2033",1762.85
"OECD","SSP3","POL","2034",1789.45
"OECD","SSP3","POL","2035",1813.71
"OECD","SSP3","POL","2036",1835.3
"OECD","SSP3","POL","2037",1854.83
"OECD","SSP3","POL","2038",1872.38
"OECD","SSP3","POL","2039",1888.07
"OECD","SSP3","POL","2040",1901.99
"OECD","SSP3","POL","2041",1910.79
"OECD","SSP3","POL","2042",1917.99
"OECD","SSP3","POL","2043",1923.78
"OECD","SSP3","POL","2044",1928.37
"OECD","SSP3","POL","2045",1931.91
"OECD","SSP3","POL","2046",1935.94
"OECD","SSP3","POL","2047",1939.11
"OECD","SSP3","POL","2048",1941.5
"OECD","SSP3","POL","2049",1943.21
"OECD","SSP3","POL","2050",1944.34
"OECD","SSP3","PRK","2017",43.082
"OECD","SSP3","PRK","2018",45.9561
"OECD","SSP3","PRK","2019",48.8665
"OECD","SSP3","PRK","2020",47.202
"OECD","SSP3","PRK","2021",48.295
"OECD","SSP3","PRK","2022",50.4417
"OECD","SSP3","PRK","2023",52.8577
"OECD","SSP3","PRK","2024",55.6164
"OECD","SSP3","PRK","2025",58.6336
"OECD","SSP3","PRK","2026",61.8661
"OECD","SSP3","PRK","2027",65.0851
"OECD","SSP3","PRK","2028",68.5675
"OECD","SSP3","PRK","2029",72.1535
"OECD","SSP3","PRK","2030",75.843
"OECD","SSP3","PRK","2031",79.6311
"OECD","SSP3","PRK","2032",83.4745
"OECD","SSP3","PRK","2033",87.2864
"OECD","SSP3","PRK","2034",91.1184
"OECD","SSP3","PRK","2035",94.9643
"OECD","SSP3","PRK","2036",98.8234
"OECD","SSP3","PRK","2037",102.679
"OECD","SSP3","PRK","2038",106.501
"OECD","SSP3","PRK","2039",110.249
"OECD","SSP3","PRK","2040",113.884
"OECD","SSP3","PRK","2041",117.375
"OECD","SSP3","PRK","2042",120.739
"OECD","SSP3","PRK","2043",123.998
"OECD","SSP3","PRK","2044",127.181
"OECD","SSP3","PRK","2045",130.326
"OECD","SSP3","PRK","2046",133.474
"OECD","SSP3","PRK","2047",136.623
"OECD","SSP3","PRK","2048",139.78
"OECD","SSP3","PRK","2049",142.951
"OECD","SSP3","PRK","2050",146.143
"OECD","SSP3","PRT","2005",311.112
"OECD","SSP3","PRT","2006",316.168
"OECD","SSP3","PRT","2007",324.093
"OECD","SSP3","PRT","2008",325.127
"OECD","SSP3","PRT","2009",314.977
"OECD","SSP3","PRT","2010",320.45
"OECD","SSP3","PRT","2011",315.014
"OECD","SSP3","PRT","2012",302.233
"OECD","SSP3","PRT","2013",299.445
"OECD","SSP3","PRT","2014",301.817
"OECD","SSP3","PRT","2015",307.226
"OECD","SSP3","PRT","2016",313.43
"OECD","SSP3","PRT","2017",324.42
"OECD","SSP3","PRT","2018",333.664
"OECD","SSP3","PRT","2019",342.615
"OECD","SSP3","PRT","2020",314.176
"OECD","SSP3","PRT","2021",332.202
"OECD","SSP3","PRT","2022",354.883
"OECD","SSP3","PRT","2023",362.513
"OECD","SSP3","PRT","2024",366.904
"OECD","SSP3","PRT","2025",374.397
"OECD","SSP3","PRT","2026",382.124
"OECD","SSP3","PRT","2027",389.993
"OECD","SSP3","PRT","2028",397.716
"OECD","SSP3","PRT","2029",405.123
"OECD","SSP3","PRT","2030",412.213
"OECD","SSP3","PRT","2031",418.57
"OECD","SSP3","PRT","2032",424.595
"OECD","SSP3","PRT","2033",430.319
"OECD","SSP3","PRT","2034",435.754
"OECD","SSP3","PRT","2035",440.882
"OECD","SSP3","PRT","2036",446.076
"OECD","SSP3","PRT","2037",451
"OECD","SSP3","PRT","2038",455.643
"OECD","SSP3","PRT","2039",459.993
"OECD","SSP3","PRT","2040",464.034
"OECD","SSP3","PRT","2041",467.857
"OECD","SSP3","PRT","2042",471.396
"OECD","SSP3","PRT","2043",474.693
"OECD","SSP3","PRT","2044",477.789
"OECD","SSP3","PRT","2045",480.711
"OECD","SSP3","PRT","2046",483.718
"OECD","SSP3","PRT","2047",486.571
"OECD","SSP3","PRT","2048",489.272
"OECD","SSP3","PRT","2049",491.819
"OECD","SSP3","PRT","2050",494.217
"OECD","SSP3","PRY","2005",49.913
"OECD","SSP3","PRY","2006",52.3124
"OECD","SSP3","PRY","2007",55.1486
"OECD","SSP3","PRY","2008",58.7312
"OECD","SSP3","PRY","2009",58.5778
"OECD","SSP3","PRY","2010",65.0772
"OECD","SSP3","PRY","2011",67.8666
"OECD","SSP3","PRY","2012",67.3861
"OECD","SSP3","PRY","2013",72.9745
"OECD","SSP3","PRY","2014",76.843
"OECD","SSP3","PRY","2015",79.1154
"OECD","SSP3","PRY","2016",82.4921
"OECD","SSP3","PRY","2017",86.46
"OECD","SSP3","PRY","2018",89.2304
"OECD","SSP3","PRY","2019",88.8718
"OECD","SSP3","PRY","2020",88.1433
"OECD","SSP3","PRY","2021",91.6837
"OECD","SSP3","PRY","2022",91.7529
"OECD","SSP3","PRY","2023",95.8607
"OECD","SSP3","PRY","2024",99.5034
"OECD","SSP3","PRY","2025",103.285
"OECD","SSP3","PRY","2026",106.899
"OECD","SSP3","PRY","2027",110.641
"OECD","SSP3","PRY","2028",114.601
"OECD","SSP3","PRY","2029",118.674
"OECD","SSP3","PRY","2030",122.858
"OECD","SSP3","PRY","2031",127.105
"OECD","SSP3","PRY","2032",131.358
"OECD","SSP3","PRY","2033",135.628
"OECD","SSP3","PRY","2034",139.836
"OECD","SSP3","PRY","2035",143.977
"OECD","SSP3","PRY","2036",148.09
"OECD","SSP3","PRY","2037",152.165
"OECD","SSP3","PRY","2038",156.204
"OECD","SSP3","PRY","2039",160.202
"OECD","SSP3","PRY","2040",164.154
"OECD","SSP3","PRY","2041",168.055
"OECD","SSP3","PRY","2042",171.91
"OECD","SSP3","PRY","2043",175.718
"OECD","SSP3","PRY","2044",179.483
"OECD","SSP3","PRY","2045",183.208
"OECD","SSP3","PRY","2046",186.906
"OECD","SSP3","PRY","2047",190.578
"OECD","SSP3","PRY","2048",194.231
"OECD","SSP3","PRY","2049",197.873
"OECD","SSP3","PRY","2050",201.509
"OECD","SSP3","PSE","2005",8.55
"OECD","SSP3","PSE","2006",9.00071030537255
"OECD","SSP3","PSE","2007",9.47517964926779
"OECD","SSP3","PSE","2008",9.97466048121881
"OECD","SSP3","PSE","2009",10.5004712732045
"OECD","SSP3","PSE","2010",11.054
"OECD","SSP3","PSE","2011",11.58489619204
"OECD","SSP3","PSE","2012",12.1412900108868
"OECD","SSP3","PSE","2013",12.7244060442895
"OECD","SSP3","PSE","2014",13.3355276939081
"OECD","SSP3","PSE","2015",13.976
"OECD","SSP3","PSE","2016",14.8067828776631
"OECD","SSP3","PSE","2017",15.6869504283241
"OECD","SSP3","PSE","2018",16.6194382516356
"OECD","SSP3","PSE","2019",17.6073564496778
"OECD","SSP3","PSE","2020",18.654
"OECD","SSP3","PSE","2021",19.8041520918866
"OECD","SSP3","PSE","2022",21.0252192601359
"OECD","SSP3","PSE","2023",22.321573924788
"OECD","SSP3","PSE","2024",23.6978580967509
"OECD","SSP3","PSE","2025",25.159
"OECD","SSP3","PSE","2026",26.5895905566314
"OECD","SSP3","PSE","2027",28.1015273249851
"OECD","SSP3","PSE","2028",29.6994358117311
"OECD","SSP3","PSE","2029",31.3882045390073
"OECD","SSP3","PSE","2030",33.173
"OECD","SSP3","PSE","2031",34.8656289988611
"OECD","SSP3","PSE","2032",36.6446232021892
"OECD","SSP3","PSE","2033",38.5143893338132
"OECD","SSP3","PSE","2034",40.4795589675466
"OECD","SSP3","PSE","2035",42.545
"OECD","SSP3","PSE","2036",44.574016200579
"OECD","SSP3","PSE","2037",46.6997983370427
"OECD","SSP3","PSE","2038",48.9269612795654
"OECD","SSP3","PSE","2039",51.260339986378
"OECD","SSP3","PSE","2040",53.705
"OECD","SSP3","PSE","2041",56.1042383265506
"OECD","SSP3","PSE","2042",58.6106611712576
"OECD","SSP3","PSE","2043",61.2290569375094
"OECD","SSP3","PSE","2044",63.9644279477137
"OECD","SSP3","PSE","2045",66.822
"OECD","SSP3","PSE","2046",69.6302347643996
"OECD","SSP3","PSE","2047",72.5564872848073
"OECD","SSP3","PSE","2048",75.6057173284443
"OECD","SSP3","PSE","2049",78.7830930997337
"OECD","SSP3","PSE","2050",82.094
"OECD","SSP3","RAP","2005",787.0283
"OECD","SSP3","RAP","2006",868.4656
"OECD","SSP3","RAP","2007",919.8543
"OECD","SSP3","RAP","2008",971.6575
"OECD","SSP3","RAP","2009",958.2773
"OECD","SSP3","RAP","2010",1010.5804
"OECD","SSP3","RAP","2011",1082.3785
"OECD","SSP3","RAP","2012",1126.8539
"OECD","SSP3","RAP","2013",1177.2801
"OECD","SSP3","RAP","2014",1217.4367
"OECD","SSP3","RAP","2015",1277.0707
"OECD","SSP3","RAP","2016",1334.3253
"OECD","SSP3","RAP","2017",1328.439
"OECD","SSP3","RAP","2018",1348.5344
"OECD","SSP3","RAP","2019",1356.1536
"OECD","SSP3","RAP","2020",1286.9899
"OECD","SSP3","RAP","2021",1326.7894
"OECD","SSP3","RAP","2022",1417.895
"OECD","SSP3","RAP","2023",1450.912
"OECD","SSP3","RAP","2024",1500.763
"OECD","SSP3","RAP","2025",1559.0841
"OECD","SSP3","RAP","2026",1616.6325
"OECD","SSP3","RAP","2027",1684.6617
"OECD","SSP3","RAP","2028",1746.8445
"OECD","SSP3","RAP","2029",1809.9806
"OECD","SSP3","RAP","2030",1874.067
"OECD","SSP3","RAP","2031",1934.9888
"OECD","SSP3","RAP","2032",1993.789
"OECD","SSP3","RAP","2033",2047.772
"OECD","SSP3","RAP","2034",2099.507
"OECD","SSP3","RAP","2035",2148.333
"OECD","SSP3","RAP","2036",2191.753
"OECD","SSP3","RAP","2037",2232.836
"OECD","SSP3","RAP","2038",2271.545
"OECD","SSP3","RAP","2039",2308.438
"OECD","SSP3","RAP","2040",2343.636
"OECD","SSP3","RAP","2041",2374.546
"OECD","SSP3","RAP","2042",2403.279
"OECD","SSP3","RAP","2043",2429.664
"OECD","SSP3","RAP","2044",2454.11
"OECD","SSP3","RAP","2045",2477.084
"OECD","SSP3","RAP","2046",2497.134
"OECD","SSP3","RAP","2047",2516.024
"OECD","SSP3","RAP","2048",2533.633
"OECD","SSP3","RAP","2049",2550.021
"OECD","SSP3","RAP","2050",2563.652
"OECD","SSP3","ROU","2005",324.827
"OECD","SSP3","ROU","2006",350.907
"OECD","SSP3","ROU","2007",376.291
"OECD","SSP3","ROU","2008",411.314
"OECD","SSP3","ROU","2009",388.62
"OECD","SSP3","ROU","2010",373.459
"OECD","SSP3","ROU","2011",390.329
"OECD","SSP3","ROU","2012",397.843
"OECD","SSP3","ROU","2013",398.917
"OECD","SSP3","ROU","2014",415.355
"OECD","SSP3","ROU","2015",428.482
"OECD","SSP3","ROU","2016",440.726
"OECD","SSP3","ROU","2017",476.85
"OECD","SSP3","ROU","2018",505.6
"OECD","SSP3","ROU","2019",525.081
"OECD","SSP3","ROU","2020",505.771
"OECD","SSP3","ROU","2021",534.645
"OECD","SSP3","ROU","2022",559.214
"OECD","SSP3","ROU","2023",569.634
"OECD","SSP3","ROU","2024",586.482
"OECD","SSP3","ROU","2025",605.722
"OECD","SSP3","ROU","2026",624.087
"OECD","SSP3","ROU","2027",641.009
"OECD","SSP3","ROU","2028",656.052
"OECD","SSP3","ROU","2029",670.541
"OECD","SSP3","ROU","2030",684.478
"OECD","SSP3","ROU","2031",697.632
"OECD","SSP3","ROU","2032",709.877
"OECD","SSP3","ROU","2033",721.063
"OECD","SSP3","ROU","2034",731.102
"OECD","SSP3","ROU","2035",740.032
"OECD","SSP3","ROU","2036",747.819
"OECD","SSP3","ROU","2037",754.593
"OECD","SSP3","ROU","2038",760.37
"OECD","SSP3","ROU","2039",765.158
"OECD","SSP3","ROU","2040",768.984
"OECD","SSP3","ROU","2041",771.648
"OECD","SSP3","ROU","2042",773.49
"OECD","SSP3","ROU","2043",774.614
"OECD","SSP3","ROU","2044",775.141
"OECD","SSP3","ROU","2045",775.199
"OECD","SSP3","ROU","2046",774.796
"OECD","SSP3","ROU","2047",774.06
"OECD","SSP3","ROU","2048",773.036
"OECD","SSP3","ROU","2049",771.802
"OECD","SSP3","ROU","2050",770.435
"OECD","SSP3","RUS","2005",2681.03
"OECD","SSP3","RUS","2006",2896.7
"OECD","SSP3","RUS","2007",3156.25
"OECD","SSP3","RUS","2008",3336.48
"OECD","SSP3","RUS","2009",3101.29
"OECD","SSP3","RUS","2010",3229.32
"OECD","SSP3","RUS","2011",3366.68
"OECD","SSP3","RUS","2012",3504.44
"OECD","SSP3","RUS","2013",3564.56
"OECD","SSP3","RUS","2014",3590.32
"OECD","SSP3","RUS","2015",3520.36
"OECD","SSP3","RUS","2016",3527.26
"OECD","SSP3","RUS","2017",3591.89
"OECD","SSP3","RUS","2018",3691.77
"OECD","SSP3","RUS","2019",3771.43
"OECD","SSP3","RUS","2020",3672.97
"OECD","SSP3","RUS","2021",3877.51
"OECD","SSP3","RUS","2022",3801.88
"OECD","SSP3","RUS","2023",3851.2
"OECD","SSP3","RUS","2024",3891.99
"OECD","SSP3","RUS","2025",3930.24
"OECD","SSP3","RUS","2026",3970.98
"OECD","SSP3","RUS","2027",4020.7
"OECD","SSP3","RUS","2028",4083.06
"OECD","SSP3","RUS","2029",4150.87
"OECD","SSP3","RUS","2030",4224.11
"OECD","SSP3","RUS","2031",4295.42
"OECD","SSP3","RUS","2032",4368.66
"OECD","SSP3","RUS","2033",4443.32
"OECD","SSP3","RUS","2034",4518.9
"OECD","SSP3","RUS","2035",4594.54
"OECD","SSP3","RUS","2036",4661.15
"OECD","SSP3","RUS","2037",4726.29
"OECD","SSP3","RUS","2038",4789.71
"OECD","SSP3","RUS","2039",4851.29
"OECD","SSP3","RUS","2040",4910.3
"OECD","SSP3","RUS","2041",4964.28
"OECD","SSP3","RUS","2042",5015.31
"OECD","SSP3","RUS","2043",5063.65
"OECD","SSP3","RUS","2044",5109.86
"OECD","SSP3","RUS","2045",5154.57
"OECD","SSP3","RUS","2046",5194.02
"OECD","SSP3","RUS","2047",5232.53
"OECD","SSP3","RUS","2048",5270.4
"OECD","SSP3","RUS","2049",5307.97
"OECD","SSP3","RUS","2050",5344.33
"OECD","SSP3","RWA","2005",10.1531
"OECD","SSP3","RWA","2006",11.0882
"OECD","SSP3","RWA","2007",11.9402
"OECD","SSP3","RWA","2008",13.272
"OECD","SSP3","RWA","2009",14.1024
"OECD","SSP3","RWA","2010",15.1359
"OECD","SSP3","RWA","2011",16.3416
"OECD","SSP3","RWA","2012",17.7534
"OECD","SSP3","RWA","2013",18.593
"OECD","SSP3","RWA","2014",19.7372
"OECD","SSP3","RWA","2015",21.4874
"OECD","SSP3","RWA","2016",22.7699
"OECD","SSP3","RWA","2017",23.665
"OECD","SSP3","RWA","2018",25.6858
"OECD","SSP3","RWA","2019",28.1187
"OECD","SSP3","RWA","2020",27.1683
"OECD","SSP3","RWA","2021",30.1241
"OECD","SSP3","RWA","2022",32.5817
"OECD","SSP3","RWA","2023",34.592
"OECD","SSP3","RWA","2024",37.0089
"OECD","SSP3","RWA","2025",39.6021
"OECD","SSP3","RWA","2026",42.4898
"OECD","SSP3","RWA","2027",45.5767
"OECD","SSP3","RWA","2028",48.926
"OECD","SSP3","RWA","2029",52.3399
"OECD","SSP3","RWA","2030",55.8184
"OECD","SSP3","RWA","2031",59.417
"OECD","SSP3","RWA","2032",63.0797
"OECD","SSP3","RWA","2033",66.7911
"OECD","SSP3","RWA","2034",70.5158
"OECD","SSP3","RWA","2035",74.2411
"OECD","SSP3","RWA","2036",78.0403
"OECD","SSP3","RWA","2037",81.8547
"OECD","SSP3","RWA","2038",85.7076
"OECD","SSP3","RWA","2039",89.591
"OECD","SSP3","RWA","2040",93.4945
"OECD","SSP3","RWA","2041",97.4086
"OECD","SSP3","RWA","2042",101.337
"OECD","SSP3","RWA","2043",105.287
"OECD","SSP3","RWA","2044",109.267
"OECD","SSP3","RWA","2045",113.287
"OECD","SSP3","RWA","2046",117.361
"OECD","SSP3","RWA","2047",121.491
"OECD","SSP3","RWA","2048",125.682
"OECD","SSP3","RWA","2049",129.94
"OECD","SSP3","RWA","2050",134.265
"OECD","SSP3","SAU","2005",907.322
"OECD","SSP3","SAU","2006",957.921
"OECD","SSP3","SAU","2007",1015.32
"OECD","SSP3","SAU","2008",1100.88
"OECD","SSP3","SAU","2009",1121.02
"OECD","SSP3","SAU","2010",1204.36
"OECD","SSP3","SAU","2011",1337.8
"OECD","SSP3","SAU","2012",1410.34
"OECD","SSP3","SAU","2013",1450.59
"OECD","SSP3","SAU","2014",1508.93
"OECD","SSP3","SAU","2015",1578.24
"OECD","SSP3","SAU","2016",1615.22
"OECD","SSP3","SAU","2017",1614.51
"OECD","SSP3","SAU","2018",1658.38
"OECD","SSP3","SAU","2019",1672.5
"OECD","SSP3","SAU","2020",1599.98
"OECD","SSP3","SAU","2021",1662.82
"OECD","SSP3","SAU","2022",1808.66
"OECD","SSP3","SAU","2023",1800.73
"OECD","SSP3","SAU","2024",1854.19
"OECD","SSP3","SAU","2025",1941.87
"OECD","SSP3","SAU","2026",2039.28
"OECD","SSP3","SAU","2027",2135.61
"OECD","SSP3","SAU","2028",2226.9
"OECD","SSP3","SAU","2029",2315.98
"OECD","SSP3","SAU","2030",2402.82
"OECD","SSP3","SAU","2031",2484.53
"OECD","SSP3","SAU","2032",2564.16
"OECD","SSP3","SAU","2033",2641.51
"OECD","SSP3","SAU","2034",2716.68
"OECD","SSP3","SAU","2035",2789.47
"OECD","SSP3","SAU","2036",2856.8
"OECD","SSP3","SAU","2037",2921.24
"OECD","SSP3","SAU","2038",2983.2
"OECD","SSP3","SAU","2039",3042.55
"OECD","SSP3","SAU","2040",3098.99
"OECD","SSP3","SAU","2041",3151.67
"OECD","SSP3","SAU","2042",3201.49
"OECD","SSP3","SAU","2043",3248.68
"OECD","SSP3","SAU","2044",3293.59
"OECD","SSP3","SAU","2045",3336.84
"OECD","SSP3","SAU","2046",3376.32
"OECD","SSP3","SAU","2047",3413.92
"OECD","SSP3","SAU","2048",3449.74
"OECD","SSP3","SAU","2049",3483.91
"OECD","SSP3","SAU","2050",3515.74
"OECD","SSP3","SDN","2005",171.226
"OECD","SSP3","SDN","2006",182.412
"OECD","SSP3","SDN","2007",192.874
"OECD","SSP3","SDN","2008",200.297
"OECD","SSP3","SDN","2009",194.751
"OECD","SSP3","SDN","2010",202.267
"OECD","SSP3","SDN","2011",195.761
"OECD","SSP3","SDN","2012",162.473
"OECD","SSP3","SDN","2013",165.655
"OECD","SSP3","SDN","2014",173.373
"OECD","SSP3","SDN","2015",181.882
"OECD","SSP3","SDN","2016",190.425
"OECD","SSP3","SDN","2017",191.889
"OECD","SSP3","SDN","2018",187.496
"OECD","SSP3","SDN","2019",182.808
"OECD","SSP3","SDN","2020",176.175
"OECD","SSP3","SDN","2021",177.051
"OECD","SSP3","SDN","2022",172.624
"OECD","SSP3","SDN","2023",141.036
"OECD","SSP3","SDN","2024",141.457
"OECD","SSP3","SDN","2025",151.506
"OECD","SSP3","SDN","2026",158.627
"OECD","SSP3","SDN","2027",165.764
"OECD","SSP3","SDN","2028",173.541
"OECD","SSP3","SDN","2029",181.151
"OECD","SSP3","SDN","2030",188.594
"OECD","SSP3","SDN","2031",195.872
"OECD","SSP3","SDN","2032",202.697
"OECD","SSP3","SDN","2033",209.28
"OECD","SSP3","SDN","2034",215.577
"OECD","SSP3","SDN","2035",221.548
"OECD","SSP3","SDN","2036",227.369
"OECD","SSP3","SDN","2037",232.908
"OECD","SSP3","SDN","2038",238.223
"OECD","SSP3","SDN","2039",243.31
"OECD","SSP3","SDN","2040",248.161
"OECD","SSP3","SDN","2041",252.76
"OECD","SSP3","SDN","2042",257.152
"OECD","SSP3","SDN","2043",261.385
"OECD","SSP3","SDN","2044",265.512
"OECD","SSP3","SDN","2045",269.594
"OECD","SSP3","SDN","2046",273.705
"OECD","SSP3","SDN","2047",277.85
"OECD","SSP3","SDN","2048",282.041
"OECD","SSP3","SDN","2049",286.282
"OECD","SSP3","SDN","2050",290.58
"OECD","SSP3","SEN","2005",30.5904
"OECD","SSP3","SEN","2006",31.3034
"OECD","SSP3","SEN","2007",32.1883
"OECD","SSP3","SEN","2008",33.3804
"OECD","SSP3","SEN","2009",34.299
"OECD","SSP3","SEN","2010",35.462
"OECD","SSP3","SEN","2011",35.9351
"OECD","SSP3","SEN","2012",37.3736
"OECD","SSP3","SEN","2013",38.2752
"OECD","SSP3","SEN","2014",40.6575
"OECD","SSP3","SEN","2015",43.2462
"OECD","SSP3","SEN","2016",45.9949
"OECD","SSP3","SEN","2017",49.402
"OECD","SSP3","SEN","2018",52.4695
"OECD","SSP3","SEN","2019",54.8903
"OECD","SSP3","SEN","2020",55.6269
"OECD","SSP3","SEN","2021",59.2647
"OECD","SSP3","SEN","2022",61.6352
"OECD","SSP3","SEN","2023",64.1638
"OECD","SSP3","SEN","2024",69.8233
"OECD","SSP3","SEN","2025",76.9212
"OECD","SSP3","SEN","2026",80.8882
"OECD","SSP3","SEN","2027",85.0563
"OECD","SSP3","SEN","2028",89.9367
"OECD","SSP3","SEN","2029",95.3592
"OECD","SSP3","SEN","2030",101.324
"OECD","SSP3","SEN","2031",107.784
"OECD","SSP3","SEN","2032",114.436
"OECD","SSP3","SEN","2033",121.279
"OECD","SSP3","SEN","2034",128.103
"OECD","SSP3","SEN","2035",134.885
"OECD","SSP3","SEN","2036",141.826
"OECD","SSP3","SEN","2037",148.751
"OECD","SSP3","SEN","2038",155.762
"OECD","SSP3","SEN","2039",162.865
"OECD","SSP3","SEN","2040",170.056
"OECD","SSP3","SEN","2041",177.329
"OECD","SSP3","SEN","2042",184.703
"OECD","SSP3","SEN","2043",192.203
"OECD","SSP3","SEN","2044",199.851
"OECD","SSP3","SEN","2045",207.662
"OECD","SSP3","SEN","2046",215.65
"OECD","SSP3","SEN","2047",223.832
"OECD","SSP3","SEN","2048",232.23
"OECD","SSP3","SEN","2049",240.855
"OECD","SSP3","SEN","2050",249.71
"OECD","SSP3","SLB","2005",0.891894
"OECD","SSP3","SLB","2006",0.935268
"OECD","SSP3","SLB","2007",0.976918
"OECD","SSP3","SLB","2008",1.03365
"OECD","SSP3","SLB","2009",1.06008
"OECD","SSP3","SLB","2010",1.15142
"OECD","SSP3","SLB","2011",1.23515
"OECD","SSP3","SLB","2012",1.2521
"OECD","SSP3","SLB","2013",1.31759
"OECD","SSP3","SLB","2014",1.33324
"OECD","SSP3","SLB","2015",1.35565
"OECD","SSP3","SLB","2016",1.43091
"OECD","SSP3","SLB","2017",1.475
"OECD","SSP3","SLB","2018",1.5155
"OECD","SSP3","SLB","2019",1.54193
"OECD","SSP3","SLB","2020",1.48979
"OECD","SSP3","SLB","2021",1.48132
"OECD","SSP3","SLB","2022",1.42114
"OECD","SSP3","SLB","2023",1.45676
"OECD","SSP3","SLB","2024",1.49195
"OECD","SSP3","SLB","2025",1.53733
"OECD","SSP3","SLB","2026",1.58315
"OECD","SSP3","SLB","2027",1.63083
"OECD","SSP3","SLB","2028",1.68301
"OECD","SSP3","SLB","2029",1.7409
"OECD","SSP3","SLB","2030",1.8045
"OECD","SSP3","SLB","2031",1.87911
"OECD","SSP3","SLB","2032",1.96085
"OECD","SSP3","SLB","2033",2.05298
"OECD","SSP3","SLB","2034",2.15054
"OECD","SSP3","SLB","2035",2.25318
"OECD","SSP3","SLB","2036",2.36133
"OECD","SSP3","SLB","2037",2.47412
"OECD","SSP3","SLB","2038",2.59122
"OECD","SSP3","SLB","2039",2.71198
"OECD","SSP3","SLB","2040",2.83565
